Name,Canopy,Carbon,Height
Liriodendron tulipifera,12.6,14.4,4.0
Prunus cerasifera,12.6,361.2,4.0
Prunus cerasifera,12.6,89.0,4.0
Prunus cerasifera,7.1,57.1,4.0
Prunus cerasifera,12.6,89.0,4.0
Prunus cerasifera,12.6,89.0,4.0
Prunus cerasifera,12.6,115.0,4.0
Prunus lusitanica,3.1,74.3,4.0
Prunus cerasifera,12.6,57.1,4.0
Pyrus calleryana,50.3,233.0,12.0
Pyrus calleryana,50.3,253.9,13.0
Pyrus calleryana,38.5,90.2,10.0
Pyrus calleryana,50.3,233.0,14.0
Pyrus calleryana,50.3,129.1,12.0
Pyrus calleryana,38.5,90.2,10.0
Pyrus calleryana,38.5,213.2,9.0
Pyrus calleryana,38.5,90.2,10.0
Pyrus calleryana,38.5,79.0,9.0
Pyrus calleryana,50.3,90.2,9.0
Pyrus calleryana,50.3,159.8,11.0
Pyrus calleryana,50.3,129.1,11.0
Pyrus calleryana,63.6,194.4,11.0
Pyrus calleryana,50.3,90.2,10.0
Pyrus calleryana,50.3,194.4,11.0
Pyrus calleryana,0.8,7.8,3.5
Pyrus calleryana,38.5,90.2,9.0
Pyrus calleryana,50.3,129.1,10.0
Pyrus calleryana,50.3,129.1,10.0
Pyrus calleryana,50.3,102.3,10.0
Pyrus calleryana,0.8,7.8,3.5
Pyrus calleryana,28.3,144.0,8.0
Pyrus calleryana,19.6,68.7,8.0
Pyrus calleryana,1.8,14.5,5.0
Pyrus calleryana,50.3,129.1,9.0
Pyrus calleryana,50.3,79.0,9.0
Pyrus calleryana,50.3,323.1,11.0
Pyrus calleryana,50.3,233.0,10.0
Pyrus calleryana,3.1,59.2,7.0
Pyrus calleryana,50.3,299.0,12.0
Ginkgo biloba,12.6,27.0,12.0
Ginkgo biloba,12.6,30.9,11.0
Pyrus calleryana,28.3,90.2,8.0
Pyrus calleryana,28.3,129.1,8.0
Pyrus calleryana,28.3,176.6,11.0
Pyrus calleryana,28.3,129.1,10.0
Pyrus calleryana,28.3,59.2,8.0
Pyrus calleryana,28.3,144.0,8.0
Pyrus calleryana,38.5,176.6,10.0
Pyrus calleryana,38.5,115.2,11.0
Pyrus calleryana,38.5,159.8,11.0
Pyrus calleryana,50.3,233.0,12.0
Pyrus calleryana,38.5,90.2,10.0
Pyrus calleryana,50.3,233.0,12.0
Pyrus calleryana,3.1,18.8,4.0
Pyrus calleryana,3.1,10.9,3.5
Pyrus calleryana,3.1,18.8,4.0
Pyrus calleryana,3.1,10.9,3.5
Pyrus calleryana,7.1,18.8,4.0
Pyrus calleryana,3.1,18.8,4.5
Pyrus calleryana,50.3,323.1,9.0
Pyrus calleryana,78.5,431.2,8.0
Pyrus calleryana,50.3,402.4,10.0
Pyrus calleryana,38.5,176.6,8.0
Pyrus calleryana,50.3,492.2,8.0
Pyrus calleryana,50.3,129.1,8.0
Pyrus calleryana,50.3,323.1,10.0
Pyrus calleryana,50.3,233.0,11.0
Pyrus calleryana,63.6,402.4,11.0
Pyrus calleryana,63.6,402.4,11.0
Pyrus calleryana,63.6,159.8,10.0
Pyrus calleryana,50.3,176.6,10.0
Pyrus calleryana,38.5,129.1,11.0
Pyrus calleryana,38.5,176.6,9.0
Pyrus calleryana,28.3,176.6,9.0
Pyrus calleryana,3.1,18.8,4.0
Pyrus calleryana,63.6,402.4,9.0
Pyrus calleryana,50.3,323.1,12.0
Pyrus calleryana,50.3,159.8,8.0
Pyrus calleryana,12.6,79.0,8.0
Pyrus calleryana,50.3,176.6,8.0
Pyrus calleryana,38.5,176.6,9.0
Pyrus calleryana,50.3,299.0,11.0
Pyrus calleryana,63.6,374.8,12.0
Pyrus calleryana,3.1,18.8,4.0
Pyrus calleryana,3.1,18.8,4.0
Pyrus calleryana,3.1,18.8,4.0
Pyrus calleryana,0.8,18.8,3.0
Pyrus calleryana,0.8,18.8,3.0
Pyrus calleryana,0.8,18.8,3.0
Pyrus calleryana,28.3,159.8,10.0
Pyrus calleryana,28.3,159.8,10.0
Pyrus calleryana,28.3,176.6,10.0
Parrotia persica,19.6,72.6,6.0
Aesculus hippocastanum,38.5,378.0,13.0
Parrotia persica,12.6,72.6,6.0
Parrotia persica,12.6,72.6,6.0
Aesculus hippocastanum,28.3,468.1,15.0
Parrotia persica,12.6,83.4,3.0
Parrotia persica,9.6,83.4,4.0
Aesculus hippocastanum,38.5,516.5,12.0
Aesculus hippocastanum,50.3,431.8,13.0
Parrotia persica,4.9,45.3,4.0
Aesculus hippocastanum,50.3,334.6,15.0
Parrotia persica,28.3,72.6,7.0
Parrotia persica,28.3,72.6,7.0
Parrotia persica,12.6,72.6,6.0
Aesculus hippocastanum,50.3,989.2,14.0
Parrotia persica,9.6,37.9,4.0
Aesculus hippocastanum,19.6,820.5,15.0
Aesculus hippocastanum,19.6,691.9,13.0
Parrotia persica,12.6,20.2,6.0
Parrotia persica,15.9,95.1,7.0
Parrotia persica,15.9,95.1,7.0
Parrotia persica,23.8,95.1,7.5
Parrotia persica,7.1,45.3,4.5
Parrotia persica,9.6,83.4,5.0
Parrotia persica,1.8,11.8,3.0
Aesculus hippocastanum,50.3,1878.1,15.0
Celtis australis,50.3,74.8,13.0
Celtis australis,63.6,110.6,15.0
Celtis australis,78.5,157.1,16.0
Celtis australis,38.5,177.6,17.0
Celtis australis,12.6,94.0,16.0
Celtis australis,19.6,188.2,17.0
Celtis australis,15.9,115.0,16.0
Celtis australis,15.9,123.9,14.0
Celtis australis,15.9,123.9,14.0
Celtis australis,0.8,3.6,2.0
Celtis australis,28.3,167.2,17.0
Photinia serrulata,3.1,18.3,2.0
Parrotia persica,1.8,25.4,4.5
Parrotia persica,0.8,31.3,4.0
Parrotia persica,0.8,15.7,3.5
Parrotia persica,0.8,20.2,3.5
Parrotia persica,0.8,20.2,4.5
Parrotia persica,0.8,20.2,4.5
Parrotia persica,0.8,20.2,3.5
Parrotia persica,0.8,20.2,3.0
Parrotia persica,0.8,15.7,3.0
Parrotia persica,1.8,28.2,3.5
Parrotia persica,0.8,20.2,3.0
Parrotia persica,1.8,31.3,4.0
Parrotia persica,0.8,20.2,4.5
Parrotia persica,1.8,31.3,4.0
Parrotia persica,0.8,20.2,3.5
Parrotia persica,1.8,20.2,3.5
Acer pseudoplatanus,28.3,106.2,9.0
Ilex aquifolium,0.8,5.6,2.0
Ilex aquifolium,1.8,17.5,2.5
Ilex aquifolium,0.8,8.0,2.5
Ilex aquifolium,0.8,5.6,2.0
Ilex aquifolium,0.8,7.9,2.0
Ilex aquifolium,0.8,8.0,2.5
Ilex aquifolium,0.8,5.6,2.0
Ilex aquifolium,0.8,7.9,2.0
Ilex aquifolium,0.8,7.9,2.0
Tilia cordata,1.8,8.9,2.5
Ilex aquifolium,0.8,10.5,2.0
Tilia cordata,1.8,11.7,2.5
Ilex aquifolium,1.8,10.7,2.5
Ilex aquifolium,0.8,8.0,2.5
Tilia cordata,1.8,8.9,2.5
Tilia cordata,3.1,18.8,5.0
Tilia cordata,1.8,11.7,4.0
Ilex aquifolium,0.8,7.7,1.5
Acer,78.5,1083.7,10.0
Platanus x hispanica,28.3,186.1,8.0
Acer,50.3,543.5,9.0
Platanus x hispanica,3.1,20.2,4.0
Acer,4.9,97.8,4.5
Platanus x hispanica,63.6,593.0,10.0
Platanus x hispanica,56.7,268.1,9.0
Acer,44.2,250.3,8.0
Platanus x hispanica,4.9,31.3,4.0
Acer,28.3,561.0,7.0
Platanus x hispanica,50.3,709.1,10.0
Platanus x hispanica,44.2,136.1,8.0
Platanus x hispanica,78.5,750.6,11.0
Acer,7.1,85.4,5.0
Platanus x hispanica,50.3,341.8,8.5
Platanus x hispanica,50.3,341.8,8.0
Platanus x hispanica,3.1,31.3,4.5
Acer,12.6,172.4,6.0
Platanus x hispanica,50.3,205.0,8.0
Acer,28.3,2433.0,11.0
Platanus x hispanica,9.6,25.4,5.0
Acer,28.3,972.4,10.0
Acer,78.5,3433.4,11.0
Platanus x hispanica,4.9,6.0,5.0
Acer,12.6,157.4,7.0
Acer,78.5,1116.9,12.0
Platanus x hispanica,7.1,45.3,4.5
Acer,9.6,172.4,6.0
Platanus x hispanica,4.9,62.6,4.5
Acer,28.3,543.5,9.0
Platanus x hispanica,38.5,368.7,9.0
Acer,12.6,135.0,6.0
Acer,50.3,1219.9,11.0
Acer,9.6,177.1,7.0
Platanus x hispanica,38.5,224.9,11.0
Acer,50.3,747.9,12.0
Acer,50.3,487.2,11.0
Acer,28.3,316.3,10.0
Platanus x hispanica,3.1,11.8,6.0
Acer,28.3,487.2,11.0
Acer,78.5,1893.6,13.0
Acer,63.6,1176.5,12.0
Acer,78.5,1074.8,13.0
Platanus x hispanica,4.9,20.2,5.0
Acer,78.5,1620.5,11.0
Acer,19.6,198.2,7.0
Acer,50.3,795.6,12.0
Acer,44.2,543.5,9.0
Platanus x hispanica,3.1,25.4,5.5
Acer,28.3,434.3,9.0
Acer,50.3,442.8,10.0
Platanus x hispanica,9.6,25.4,6.0
Acer,50.3,338.6,9.0
Acer,50.3,460.3,10.0
Platanus x hispanica,28.3,168.4,8.0
Acer,78.5,1792.0,12.0
Platanus x hispanica,1.8,11.8,5.0
Acer,95.0,2463.2,12.0
Acer,50.3,543.5,9.0
Acer,44.2,505.6,9.0
Acer,56.7,711.0,9.0
Platanus x hispanica,113.1,3277.6,20.0
Platanus x hispanica,113.1,3277.6,20.0
Platanus x hispanica,113.1,3277.6,20.0
Platanus x hispanica,113.1,291.5,15.0
Platanus x hispanica,113.1,3277.6,20.0
Platanus x hispanica,113.1,3277.6,20.0
Platanus x hispanica,78.5,5640.1,22.0
Platanus x hispanica,113.1,1615.2,22.0
Platanus x hispanica,113.1,7083.7,25.0
Platanus x hispanica,113.1,4982.8,24.0
Platanus x hispanica,132.7,7500.0,23.0
Platanus x hispanica,176.7,5640.1,24.0
Platanus x hispanica,176.7,7500.0,18.0
Platanus x hispanica,153.9,3277.6,22.0
Platanus x hispanica,132.7,3277.6,24.0
Platanus x hispanica,201.1,3277.6,24.0
Platanus x hispanica,314.2,7500.0,24.0
Platanus x hispanica,153.9,4982.8,24.0
Platanus x hispanica,153.9,4982.8,24.0
Platanus x hispanica,113.1,5640.1,23.0
Platanus x hispanica,153.9,6340.8,24.0
Platanus x hispanica,176.7,6340.8,24.0
Platanus x hispanica,283.5,7083.7,24.0
Platanus x hispanica,28.3,95.1,6.0
Platanus x hispanica,254.5,7500.0,24.0
Platanus x hispanica,3.1,15.7,5.5
Platanus x hispanica,254.5,7500.0,25.0
Platanus x hispanica,19.6,268.1,12.0
Platanus x hispanica,314.2,7500.0,25.0
Platanus x hispanica,113.1,1303.0,22.0
Platanus x hispanica,254.5,7083.7,24.0
Platanus x hispanica,254.5,7083.7,24.0
Platanus x hispanica,314.2,7500.0,25.0
Platanus x hispanica,153.9,2797.8,24.0
Platanus x hispanica,254.5,5640.1,24.0
Platanus x hispanica,254.5,7083.7,24.0
Platanus x hispanica,254.5,5640.1,24.0
Platanus x hispanica,227.0,2797.8,24.0
Platanus x hispanica,201.1,4982.8,24.0
Platanus x hispanica,314.2,7500.0,16.0
Platanus x hispanica,113.1,426.4,15.0
Platanus x hispanica,7.1,20.2,4.5
Acer,38.5,392.7,8.0
Acer,50.3,459.9,8.0
Platanus x hispanica,56.7,245.9,8.0
Acer,50.3,459.9,8.0
Platanus x hispanica,7.1,15.7,6.0
Acer,38.5,838.9,8.0
Platanus x hispanica,50.3,489.1,9.0
Acer,15.9,118.2,6.0
Platanus x hispanica,9.6,20.2,4.5
Platanus x hispanica,4.9,25.4,4.5
Acer,95.0,1815.4,13.0
Acer,50.3,963.0,13.0
Acer,28.3,173.7,11.0
Platanus x hispanica,4.9,15.7,4.5
Platanus x hispanica,78.5,396.9,12.0
Acer,50.3,972.4,10.0
Platanus x hispanica,7.1,15.7,4.5
Acer,50.3,701.9,12.0
Acer,12.6,157.4,7.0
Acer,38.5,496.0,12.0
Platanus x hispanica,4.9,15.7,4.0
Acer,95.0,3292.1,13.0
Platanus x hispanica,50.3,245.9,11.0
Platanus x hispanica,9.6,31.3,6.0
Platanus x hispanica,9.6,20.2,6.0
Platanus x hispanica,63.6,457.1,11.0
Platanus x hispanica,50.3,268.1,10.5
Acer,50.3,487.2,11.0
Acer,44.2,299.6,7.5
Platanus x hispanica,56.7,396.9,11.0
Acer,44.2,107.4,7.5
Acer,95.0,1500.6,12.0
Acer,63.6,459.5,12.0
Acer,78.5,1003.0,12.0
Platanus x hispanica,9.6,20.2,4.5
Acer,44.2,604.3,11.0
Acer,95.0,895.9,12.0
Acer,95.0,1018.0,13.0
Acer,95.0,909.7,13.0
Acer,44.2,442.8,10.0
Acer,95.0,795.6,12.0
Acer,78.5,604.3,11.0
Acer,113.1,1664.6,13.0
Tilia x europaea,50.3,4234.7,20.0
Tilia x europaea,44.2,3295.8,19.0
Tilia x europaea,50.3,4755.6,19.0
Tilia x europaea,63.6,3223.3,16.0
Tilia x europaea,70.9,4490.8,18.0
Tilia x europaea,63.6,4404.0,21.0
Tilia x europaea,44.2,3442.6,19.0
Tilia x europaea,50.3,3709.1,20.0
Tilia x europaea,63.6,793.5,19.0
Tilia x europaea,50.3,2646.8,17.0
Tilia x europaea,28.3,859.3,11.0
Tilia x europaea,50.3,4277.0,17.0
Tilia x europaea,44.2,3368.1,20.0
Tilia x europaea,38.5,2458.7,19.0
Tilia x europaea,38.5,4404.0,17.0
Tilia x europaea,28.3,3593.0,18.5
Tilia x europaea,113.1,5801.5,18.0
Tilia x europaea,63.6,4150.8,19.0
Tilia x europaea,38.5,2428.0,18.0
Tilia x europaea,3.1,12.3,3.0
Tilia x europaea,50.3,2944.5,18.5
Tilia x europaea,38.5,2552.2,19.0
Tilia x europaea,78.5,4755.6,18.0
Tilia x europaea,44.2,427.5,10.0
Carpinus betulus,0.8,17.0,3.0
Carpinus betulus,12.6,206.8,7.0
Carpinus betulus,12.6,115.2,6.0
Carpinus betulus,9.6,26.5,4.0
Carpinus betulus,7.1,115.2,3.0
Carpinus betulus,12.6,38.5,3.0
Carpinus betulus,19.6,286.0,8.0
Carpinus betulus,19.6,434.1,7.0
Carpinus betulus,19.6,115.2,8.0
Carpinus betulus,7.1,38.5,5.0
Carpinus betulus,28.3,286.0,10.0
Carpinus betulus,3.1,17.0,3.0
Carpinus betulus,7.1,26.5,4.0
Carpinus betulus,9.6,26.5,4.0
Carpinus betulus,12.6,61.7,5.0
Carpinus betulus,9.6,70.8,5.0
Carpinus betulus,4.9,26.5,3.0
Carpinus betulus,3.1,26.5,5.0
Carpinus betulus,4.9,21.5,4.0
Carpinus betulus,7.1,53.2,5.5
Carpinus betulus,4.9,38.5,4.0
Carpinus betulus,19.6,115.2,8.0
Carpinus betulus,7.1,115.2,7.0
Carpinus betulus,28.3,244.5,8.0
Cercis siliquastrum,12.6,27.0,8.0
Carpinus betulus,28.3,206.8,7.0
Carpinus betulus,19.6,206.8,8.0
Cercis siliquastrum,28.3,61.7,6.0
Carpinus betulus,28.3,244.5,8.0
Cercis siliquastrum,19.6,61.7,5.0
Carpinus betulus,28.3,331.3,11.0
Lagerstroemia indica,0.2,3.8,3.0
Lagerstroemia indica,0.5,3.8,3.0
Lagerstroemia indica,0.5,3.8,3.0
Lagerstroemia indica,0.2,2.2,2.5
Lagerstroemia indica,0.8,3.8,3.0
Lagerstroemia indica,0.8,3.8,3.0
Lagerstroemia indica,0.8,3.8,3.0
Lagerstroemia indica,0.8,3.8,3.0
Liriodendron tulipifera,1.8,8.4,4.0
Liriodendron tulipifera,3.1,14.4,4.0
Parrotia persica,0.8,11.8,3.5
Parrotia persica,1.8,15.7,4.0
Parrotia persica,3.1,11.8,4.0
Parrotia persica,0.8,20.2,4.5
Sophora japonica,113.1,867.5,11.0
Sophora japonica,132.7,1485.8,12.0
Celtis australis,19.6,21.7,7.0
Liriodendron tulipifera,4.9,18.1,4.0
Liriodendron tulipifera,4.9,22.4,5.0
Liriodendron tulipifera,4.9,32.4,5.0
Liriodendron tulipifera,7.1,32.4,6.0
Liriodendron tulipifera,12.6,44.7,6.0
Liriodendron tulipifera,3.1,22.4,4.0
Liriodendron tulipifera,7.1,22.4,4.0
Liriodendron tulipifera,7.1,22.4,4.0
Liriodendron tulipifera,3.1,6.1,3.5
Liriodendron tulipifera,3.1,11.2,3.5
Liriodendron tulipifera,7.1,14.4,3.5
Liriodendron tulipifera,12.6,32.4,4.0
Liriodendron tulipifera,50.3,157.9,8.0
Liriodendron tulipifera,9.6,18.1,5.0
Liriodendron tulipifera,12.6,22.4,6.0
Liriodendron tulipifera,7.1,14.4,5.0
Liriodendron tulipifera,7.1,11.2,6.0
Liriodendron tulipifera,12.6,18.1,5.5
Liriodendron tulipifera,7.1,11.2,4.5
Liriodendron tulipifera,7.1,11.2,5.0
Carpinus betulus,28.3,491.7,9.0
Carpinus betulus,28.3,522.1,10.0
Carpinus betulus,28.3,522.1,10.5
Carpinus betulus,28.3,462.4,9.0
Carpinus betulus,19.6,80.8,7.0
Carpinus betulus,12.6,115.2,8.0
Carpinus betulus,33.2,189.3,10.0
Carpinus betulus,38.5,45.5,9.0
Carpinus betulus,38.5,406.9,12.0
Carpinus betulus,19.6,522.1,11.0
Carpinus betulus,50.3,845.6,11.0
Carpinus betulus,50.3,308.2,12.0
Carpinus betulus,63.6,654.6,11.0
Quercus robur,28.3,81.6,6.0
Quercus robur,38.5,102.7,7.0
Quercus robur,50.3,114.2,5.0
Quercus cerris,1.8,12.2,4.5
Quercus cerris,1.8,12.2,3.0
Quercus robur,50.3,180.9,7.0
Quercus robur,50.3,152.4,7.5
Quercus robur,19.6,81.6,7.0
Quercus robur,50.3,102.7,6.5
Quercus robur,33.2,81.6,7.5
Quercus robur,63.6,152.4,7.0
Quercus cerris,0.8,12.2,4.0
Quercus robur,50.3,102.7,8.0
Quercus robur,28.3,102.7,8.0
Prunus cerasifera,7.1,115.0,4.5
Prunus cerasifera,3.1,48.2,4.0
Prunus cerasifera,4.9,115.0,4.0
Prunus cerasifera,0.8,12.3,2.0
Prunus cerasifera,0.8,10.6,2.0
Prunus cerasifera,3.1,26.8,3.0
Prunus cerasifera,10.6,21.3,2.5
Prunus cerasifera,0.2,3.9,1.5
Prunus cerasifera,0.8,21.3,3.0
Prunus cerasifera,1.8,48.2,4.5
Prunus cerasifera,4.9,66.8,4.0
Prunus cerasifera,3.1,33.1,4.0
Prunus cerasifera,4.9,21.3,3.0
Prunus cerasifera,9.6,48.2,3.5
Prunus cerasifera,9.6,40.3,4.0
Prunus cerasifera,12.6,66.8,4.5
Prunus cerasifera,12.6,40.3,4.0
Prunus cerasifera,7.1,66.8,4.0
Prunus cerasifera,7.1,16.5,2.0
Prunus cerasifera,0.8,8.9,2.0
Prunus cerasifera,4.9,40.3,3.5
Prunus cerasifera,12.6,179.3,5.0
Prunus cerasifera,9.6,77.4,5.0
Prunus cerasifera,12.6,77.4,5.0
Prunus cerasifera,0.8,6.1,2.0
Prunus cerasifera,0.8,8.9,2.0
Prunus cerasifera,9.6,89.0,4.0
Prunus cerasifera,9.6,101.5,5.0
Prunus cerasifera,9.6,66.8,4.0
Prunus cerasifera,3.1,89.0,4.0
Prunus cerasifera,3.1,57.1,4.0
Prunus cerasifera,3.1,48.2,3.0
Prunus cerasifera,4.9,48.2,3.5
Prunus cerasifera,4.9,66.8,3.0
Prunus cerasifera,0.8,8.9,2.5
Prunus cerasifera,0.8,6.1,2.0
Prunus cerasifera,7.1,101.5,5.0
Prunus cerasifera,9.6,115.0,6.0
Prunus cerasifera,1.8,33.1,3.0
Prunus cerasifera,4.9,89.0,4.0
Prunus cerasifera,3.1,48.2,3.0
Prunus cerasifera,4.9,115.0,4.0
Prunus cerasifera,3.1,33.1,3.0
Prunus cerasifera,3.1,40.3,3.0
Prunus cerasifera,0.8,40.3,2.5
Prunus cerasifera,0.8,3.9,2.0
Prunus cerasifera,3.1,40.3,2.5
Prunus cerasifera,3.1,89.0,4.0
Prunus cerasifera,9.6,89.0,5.0
Prunus cerasifera,9.6,66.8,4.5
Prunus cerasifera,3.1,21.3,3.0
Prunus cerasifera,0.8,3.9,2.0
Prunus cerasifera,12.6,129.5,4.0
Prunus cerasifera,15.9,89.0,5.0
Prunus cerasifera,12.6,89.0,5.0
Sophora japonica,4.9,28.8,4.5
Ligustrum japonicum,1.8,16.1,2.0
Ligustrum japonicum,1.8,11.9,2.0
Ligustrum japonicum,3.1,27.9,3.0
Ligustrum japonicum,3.1,29.2,4.0
Ligustrum japonicum,3.1,29.2,4.0
Ligustrum japonicum,3.1,27.9,3.0
Ligustrum japonicum,3.1,12.8,3.0
Ligustrum japonicum,1.8,16.1,2.0
Ligustrum japonicum,3.1,17.1,3.0
Ligustrum japonicum,1.8,26.5,2.0
Ligustrum japonicum,1.8,11.9,2.0
Ligustrum japonicum,7.1,28.1,3.0
Prunus cerasifera,0.8,3.9,2.0
Prunus cerasifera,4.9,66.8,4.0
Prunus cerasifera,3.1,66.8,4.0
Prunus cerasifera,0.8,6.1,2.0
Prunus cerasifera,0.8,6.1,2.0
Prunus cerasifera,4.9,21.3,4.0
Prunus cerasifera,4.9,21.3,4.0
Prunus cerasifera,4.9,21.3,3.0
Prunus cerasifera,4.9,115.0,5.0
Prunus cerasifera,4.9,40.3,4.0
Prunus cerasifera,12.6,115.0,5.0
Prunus cerasifera,3.1,16.5,3.0
Prunus cerasifera,3.1,3.9,2.0
Prunus cerasifera,3.1,8.9,2.0
Prunus cerasifera,19.6,101.5,5.0
Prunus cerasifera,12.6,145.0,6.0
Prunus cerasifera,7.1,48.2,6.0
Prunus cerasifera,15.9,89.0,5.0
Prunus cerasifera,3.1,16.5,3.0
Prunus cerasifera,15.9,260.9,6.0
Prunus cerasifera,4.9,21.3,3.0
Prunus cerasifera,3.1,8.9,3.0
Prunus cerasifera,12.6,115.0,6.0
Prunus cerasifera,7.1,48.2,4.0
Prunus cerasifera,3.1,26.8,3.0
Prunus cerasifera,4.9,33.1,3.0
Prunus cerasifera,12.6,89.0,4.0
Prunus cerasifera,12.6,101.5,5.0
Prunus cerasifera,7.1,48.2,3.0
Prunus cerasifera,15.9,57.1,3.0
Prunus cerasifera,19.6,115.0,4.0
Prunus cerasifera,12.6,40.3,4.0
Prunus cerasifera,9.6,66.8,3.5
Prunus cerasifera,9.6,48.2,3.0
Prunus cerasifera,1.8,6.1,2.5
Prunus cerasifera,9.6,40.3,4.0
Prunus cerasifera,12.6,40.3,4.0
Prunus cerasifera,12.6,33.1,5.0
Prunus cerasifera,12.6,33.1,5.0
Prunus cerasifera,0.8,3.9,2.0
Prunus cerasifera,9.6,21.3,3.5
Prunus cerasifera,9.6,26.8,4.0
Prunus cerasifera,12.6,40.3,4.0
Platanus x hispanica,201.1,1615.2,16.0
Platanus x hispanica,113.1,1189.1,15.0
Quercus cerris,0.8,12.2,4.5
Quercus cerris,0.8,12.2,4.5
Quercus robur,12.6,54.7,4.5
Quercus robur,28.3,81.6,5.5
Quercus robur,12.6,46.9,4.0
Carpinus betulus,0.8,9.9,3.0
Quercus robur,12.6,54.7,4.5
Carpinus betulus,0.8,9.9,3.0
Carpinus betulus,0.8,9.9,3.0
Carpinus betulus,0.8,9.9,3.0
Carpinus betulus,0.8,7.1,3.5
Celtis australis,95.0,94.0,12.0
Celtis australis,50.3,64.1,8.0
Celtis australis,50.3,54.2,9.0
Celtis australis,63.6,67.6,11.0
Celtis australis,12.6,23.9,8.5
Ulmus,201.1,7500.0,16.0
Celtis australis,50.3,39.2,10.0
Celtis australis,78.5,86.1,11.0
Celtis australis,78.5,86.1,11.0
Celtis australis,63.6,71.1,10.0
Celtis australis,78.5,102.2,11.0
Celtis australis,78.5,102.2,11.0
Celtis australis,63.6,71.1,10.0
Celtis australis,78.5,102.2,10.5
Magnolia grandiflora,3.1,85.1,4.5
Magnolia grandiflora,3.1,85.1,4.5
Magnolia grandiflora,3.1,85.0,4.5
Magnolia grandiflora,3.1,85.1,4.5
Magnolia grandiflora,3.1,85.1,4.5
Magnolia grandiflora,3.1,85.1,4.5
Magnolia grandiflora,3.1,85.1,4.5
Magnolia grandiflora,3.1,85.1,4.5
Magnolia grandiflora,3.1,85.0,4.5
Magnolia grandiflora,3.1,85.1,4.5
Magnolia grandiflora,3.1,85.0,4.5
Magnolia grandiflora,3.1,85.1,4.5
Magnolia grandiflora,3.1,85.0,4.5
Magnolia grandiflora,3.1,85.1,4.5
Magnolia grandiflora,3.1,85.0,4.5
Magnolia grandiflora,3.1,85.1,4.5
Fraxinus ornus,380.1,191.7,21.0
Magnolia grandiflora,3.1,85.1,4.5
Parrotia persica,3.1,62.6,6.0
Parrotia persica,3.1,53.6,6.0
Sophora japonica,153.9,463.7,16.0
Sophora japonica,78.5,251.0,14.0
Sophora japonica,28.3,377.5,11.0
Sophora japonica,113.1,489.4,15.0
Sophora japonica,78.5,489.4,15.0
Sophora japonica,78.5,306.6,15.0
Sophora japonica,50.3,159.3,15.0
Parrotia persica,4.9,25.4,3.0
Sophora japonica,78.5,760.5,16.0
Sophora japonica,78.5,159.3,15.0
Sophora japonica,153.9,1288.3,16.0
Sophora japonica,63.6,905.0,14.0
Parrotia persica,4.9,31.3,4.0
Acer pseudoplatanus,50.3,349.8,7.0
Acer pseudoplatanus,63.6,526.3,9.0
Acer pseudoplatanus,28.3,321.3,8.0
Cedrus deodara,113.1,1537.6,16.0
Cedrus deodara,113.1,1240.9,15.0
Acer platanoides,4.9,26.9,5.0
Acer platanoides,3.1,22.2,5.0
Acer platanoides,7.1,30.4,5.0
Acer campestre,3.1,9.1,3.5
Acer platanoides,38.5,189.0,5.5
Acer platanoides,38.5,107.5,4.5
Acer platanoides,38.5,85.9,4.5
Acer platanoides,50.3,179.6,4.5
Acer platanoides,50.3,363.4,8.0
Acer platanoides,50.3,230.4,7.5
Corylus colurna,12.6,101.6,6.0
Acer platanoides,63.6,228.0,7.0
Corylus colurna,12.6,101.6,5.0
Acer platanoides,12.6,89.7,6.0
Acer platanoides,50.3,294.0,8.0
Corylus colurna,7.1,119.9,4.5
Acer platanoides,78.5,306.3,9.0
Acer platanoides,15.9,160.3,8.0
Corylus colurna,3.1,101.6,5.0
Acer platanoides,19.6,89.7,6.0
Acer platanoides,50.3,201.5,6.0
Corylus colurna,9.6,93.0,5.0
Acer platanoides,38.5,206.0,7.0
Acer platanoides,28.3,220.4,9.0
Corylus colurna,7.1,63.1,5.0
Prunus cerasifera,3.1,33.1,3.0
Prunus cerasifera,0.8,21.3,2.0
Prunus cerasifera,1.8,26.8,2.0
Prunus cerasifera,4.9,57.1,2.5
Prunus cerasifera,1.8,21.3,2.0
Parrotia persica,0.8,6.0,3.5
Prunus cerasifera,1.8,33.1,2.0
Parrotia persica,0.8,6.0,3.5
Parrotia persica,3.1,37.9,4.0
Parrotia persica,12.6,83.4,6.5
Crataegus monogyna,4.9,105.2,4.0
Prunus cerasifera,3.1,21.3,2.0
Prunus cerasifera,0.8,8.9,2.0
Prunus cerasifera,4.9,57.1,3.0
Prunus cerasifera,0.8,8.9,2.0
Prunus cerasifera,7.1,77.4,4.0
Prunus cerasifera,12.6,129.5,4.0
Sophora japonica,50.3,187.1,15.0
Prunus cerasifera,3.1,21.3,2.0
Parrotia persica,12.6,83.4,7.0
Prunus cerasifera,9.6,101.5,4.0
Prunus cerasifera,0.8,3.9,2.0
Prunus cerasifera,9.6,57.1,4.0
Prunus cerasifera,9.6,115.0,4.0
Prunus cerasifera,7.1,40.3,3.0
Prunus cerasifera,3.1,57.1,4.0
Prunus cerasifera,3.1,16.5,2.0
Prunus cerasifera,7.1,101.5,4.0
Prunus cerasifera,12.6,101.5,5.0
Prunus cerasifera,15.9,284.2,6.0
Prunus cerasifera,15.9,198.0,6.0
